InternalId,Title,Location
Doc3474763325,Savings Final Sign-off Template.xlsx,CW2340978/Doc3474763325.xlsx
Doc3638813672,Market Reach CloudFile Services Updated SOW_finalv2.docx,CW2345425/WS3638813602/Doc3638813672.docx
Doc3638823074,Ariba Spend Management Market Reach.pdf,CW2345425/WS3638813602/Doc3638823074.pdf
Doc3690077173,Signed_Contract Documents.pdf,CW2345425/WS3638813604/Doc3690077173.pdf
Doc3675919457,Team Lead Approval for Approved Contract PRIOR TO Contract Signature.docx,CW2345425/WS3638813609/Doc3675919457.docx
Doc3638813610,Savings Final Sign-off Template.xlsx,CW2345425/Doc3638813610.xlsx
Doc3666238544,Global Travel IT Finance Enhancements SOW (4).pdf,CW2346104/WS3666238519/Doc3666238544.pdf
Doc3666238545,Contract Summary Form_CW2346104.pdf,CW2346104/WS3666238519/Doc3666238545.pdf
Doc3676172660,Signed_Contract Documents.pdf,CW2346104/WS3666238521/WS3666238522/Doc3676172660.pdf
Doc3669717238,Action Required_ Final reminder_ Purchase Requisition 901909 (Cost Center 9289) for KIM_ Peter (8_100_00 USD) requires approval.msg,CW2346104/WS3666238526/Doc3669717238.msg
Doc3666238527,Savings Final Sign-off Template.xlsx,CW2346104/Doc3666238527.xlsx
Doc3697902929,NetApp Inc. - COTA - Facility Rental Agreement- Final.pdf,CW2346851/WS3686984925/Doc3697902929.pdf
Doc3697902933,NetApp Inc. - COTA - Event Details -Final.pdf,CW2346851/WS3686984925/Doc3697902933.pdf
Doc3697902934,Procurement summary_Circuit of the Americas LLC.pdf,CW2346851/WS3686984925/Doc3697902934.pdf
Doc3728254872,Completed GSS00774.pdf,CW2346851/WS3686984925/Doc3728254872.pdf
Doc3728254868,Signed_Contract Documents.pdf,CW2346851/WS3686984927/WS3686984928/Doc3728254868.pdf
Doc3713618184,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2346851/WS3686984932/Doc3713618184.docx
Doc3686984933,Savings Final Sign-off Template.xlsx,CW2346851/Doc3686984933.xlsx
Doc3686909638,Procurement Summary - CW2346845.pdf,CW2346845/WS3686909613/Doc3686909638.pdf
Doc3686909640,SOW FY23_008-Q3-Q4 Engg Cloud PLC Automation (002).docx,CW2346845/WS3686909613/Doc3686909640.docx
Doc3723067049,Signed_Contract Documents.pdf,CW2346845/WS3686909615/Doc3723067049.pdf
Doc3717616399,Action Required Purchase Requisition 907589 (Cost Center 4075) for LITWIN Suzanna (30504.00 USD) requires approval.msg,CW2346845/WS3686909620/Doc3717616399.msg
Doc3686909621,Savings Final Sign-off Template.xlsx,CW2346845/Doc3686909621.xlsx
Doc3702817541,Amendment 2 to Statement of Work- CW2343996.docx,CW2347346/WS3702817513/Doc3702817541.docx
Doc3702817542,Procurement Summary- GLMV Architecture (1).pdf,CW2347346/WS3702817513/Doc3702817542.pdf
Doc3715866669,Signed_Contract Documents.pdf,CW2347346/WS3702817515/WS3702817516/Doc3715866669.pdf
Doc3707259997,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2347346/WS3702817520/Doc3707259997.docx
Doc3702817521,Savings Final Sign-off Template.xlsx,CW2347346/Doc3702817521.xlsx
Doc3703082295,Credativ Instaclustr_LYRA Infosystems_ Assignment Letter_Open source support body leasing _ 07 Oct 2022.pdf,CW2347352/WS3703082284/Doc3703082295.pdf
Doc3703082296,Lyra.pdf,CW2347352/WS3703082284/Doc3703082296.pdf
Doc3703082290,Savings Final Sign-off Template.xlsx,CW2347352/Doc3703082290.xlsx
Doc3726601365,CO 0129 NETP-0121-01-05-V1.docx,CW2348049/WS3726501570/Doc3726601365.docx
Doc3726601367,Procurement Summary-CW2348049-V1.pdf,CW2348049/WS3726501570/Doc3726601367.pdf
Doc3726601278,Savings Final Sign-off Template.xlsx,CW2348049/Doc3726601278.xlsx
Doc3513603459,Instaclustr Assignment Letter Positive Thinking Company - signed.pdf,CW2341910/WS3513603448/WS3513603449/Doc3513603459.pdf
Doc3513603460,Positive Thinking_MSA_SOW_Instaclustr_08072021 - signed.pdf,CW2341910/WS3513603448/WS3513603449/Doc3513603460.pdf
Doc3721277130,Signed_New Amendment 1.pdf,CW2341910/WS3513603448/WS3513603449/Doc3721277130.pdf
Doc3649941468,Payment by Instaclustr.msg,CW2341910/WS3513603451/Doc3649941468.msg
Doc3649941471,Amendment Confirmation-Requestor.msg,CW2341910/WS3513603451/Doc3649941471.msg
Doc3716288223,Vendor Approval.msg,CW2341910/WS3513603451/Doc3716288223.msg
Doc3646165380,PTC_BOT_Instaclustr_Addendum_10-20-22-V.docx,CW2341910/WS3513603453/WS3646117358/Doc3646165380.docx
Doc3649941463,Procurement Summary-CW2341910-1020.pdf,CW2341910/WS3513603453/WS3646117358/Doc3649941463.pdf
Doc3649941466,Finance Approval-BOT.msg,CW2341910/WS3513603453/WS3646117358/Doc3649941466.msg
Doc3716288210,Legal Approval.msg,CW2341910/WS3513603453/WS3646117358/Doc3716288210.msg
Doc3513603454,Savings Final Sign-off Template.xlsx,CW2341910/Doc3513603454.xlsx
Doc3668133569,Procurement Summary-CW2341910-1020.pdf,CW2341910/WS3513603455/Doc3668133569.pdf
Doc3668232392,Finance Approval-BOT.msg,CW2341910/WS3513603455/Doc3668232392.msg
Doc3668578932,PTC_BOT_Instaclustr_Addendum_10-20-22-V.docx,CW2341910/WS3513603455/Doc3668578932.docx
Doc2461661060,Master Services Agreement_KP Labs (Final).docx,CW2314939/WS2461661059/Doc2461661060.docx
Doc3608326148,KPL MSA.pdf,CW2314939/WS2461661059/Doc3608326148.pdf
Doc2461661062,Shortcut to Contract Templates,CW2314939/WS2461661061/Doc2461661062.txt
Doc2461661065,"Shortcut to NetApp Contracts Guidance, Policy and Process Documents",CW2314939/WS2461661064/Doc2461661065.txt
Doc2461661071,Contracts Expiration Decision Form - GSS,CW2314939/WS2461661070/Doc2461661071.txt
Doc2461696173,Amendment Summary Form,CW2314939/WS2461661072/Doc2461696173.txt
Doc3599737704,Savings Final Sign-off Template.xlsx,CW2314939/Doc3599737704.xlsx
Doc3688671328,Procurement Summary - CW2346919.pdf,CW2346919/WS3688671303/Doc3688671328.pdf
Doc3688671330,NetApp_EW_Hashicorp_Terraform_3_Year_Option_09142022.xlsx,CW2346919/WS3688671303/Doc3688671330.xlsx
Doc3715768423,Signed_Contract Documents.xlsx,CW2346919/WS3688671305/Doc3715768423.xlsx
Doc3715707765,Action Required Purchase Requisition 907749 (Cost Center 9293) for WANG Ed (85014.20 USD) requires approval.msg,CW2346919/WS3688671310/Doc3715707765.msg
Doc3688671311,Savings Final Sign-off Template.xlsx,CW2346919/Doc3688671311.xlsx
Doc3551246646,Contract Summary.pdf,CW2342996/WS3551246621/Doc3551246646.pdf
Doc3551246647,Amendment 02 to CDP SOW with NLS (Elvis Wong).docx,CW2342996/WS3551246621/Doc3551246647.docx
Doc3708871629,Signed_Contract Documents.pdf,CW2342996/WS3551246623/WS3551246624/Doc3708871629.pdf
Doc3707501922,IS0157519 - PO- 889896.msg,CW2342996/WS3551246628/Doc3707501922.msg
Doc3551246629,Savings Final Sign-off Template.xlsx,CW2342996/Doc3551246629.xlsx
Doc3569623695,Training 1.docx,CW2343478/WS3569478088/Doc3569623695.docx
Doc3570873696,Signed_Contract Documents.pdf,CW2343478/WS3569478090/WS3569478091/Doc3570873696.pdf
Doc3569623723,CM Email.msg,CW2343478/WS3569478095/Doc3569623723.msg
Doc3569478096,Savings form for above 100k.xlsx,CW2343478/WS3569478095/Doc3569478096.xlsx
Doc3679599889,Instaclustr_PagerDuty_ Assignment Letter_Order Form_1 Sep 2022 .pdf,CW2346500/WS3679599877/Doc3679599889.pdf
Doc3679599890,RE Instaclustr_PagerDuty_ Assignment Letter_Order Form.msg,CW2346500/WS3679599877/Doc3679599890.msg
Doc3679599891,UPDATED_-_Action_Required_-_PagerDuty_Documen (1).pdf,CW2346500/WS3679599877/Doc3679599891.pdf
Doc3679599883,Savings Final Sign-off Template.xlsx,CW2346500/Doc3679599883.xlsx
Doc3719017044,Savings Final Sign-off Template.xlsx,CW2347810/Doc3719017044.xlsx
Doc3683579747,Credit Card Approval Workflow.pdf,CW2346298/WS3673750323/Doc3683579747.pdf
Doc3683579751,Business Risk Waiver_20220927.pdf,CW2346298/WS3673750323/Doc3683579751.pdf
Doc3683579753,Procurement Summary-CW2346298-3.pdf,CW2346298/WS3673750323/Doc3683579753.pdf
Doc3686147335,Subscription Service Agreement-Redocly.pdf,CW2346298/WS3673750323/Doc3686147335.pdf
Doc3689740143,Signed_Contract Documents.pdf,CW2346298/WS3673750325/WS3673750326/Doc3689740143.pdf
Doc3689740144,Signed_Contract Documents_1.pdf,CW2346298/WS3673750325/WS3673750326/Doc3689740144.pdf
Doc3683579755,Credit Card Approval Workflow.pdf,CW2346298/WS3673750330/Doc3683579755.pdf
Doc3683579757,Finance Approval-InstaClustr.msg,CW2346298/WS3673750330/Doc3683579757.msg
Doc3686147338,Subscription Service Agreement-Redocly.pdf,CW2346298/WS3673750330/Doc3686147338.pdf
Doc3687643993,SA00682  Software Credit Card Exception Request is Approved..msg,CW2346298/WS3673750330/Doc3687643993.msg
Doc3689688534,Procurement Summary-CW2346298-3.pdf,CW2346298/WS3673750330/Doc3689688534.pdf
Doc3673750331,Savings Final Sign-off Template.xlsx,CW2346298/Doc3673750331.xlsx
Doc3672613458,2848_NetApp_Drury_Experiential_Marketing_Support_220925_rev_2[98].docx,CW2346273/WS3672613412/Doc3672613458.docx
Doc3672613459,Procurement Summary- Drury Design Dynamics.pdf,CW2346273/WS3672613412/Doc3672613459.pdf
Doc3703711469,Signed_Contract Documents.pdf,CW2346273/WS3672613414/WS3672613415/Doc3703711469.pdf
Doc3698280908,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2346273/WS3672613419/Doc3698280908.docx
Doc3672613420,Savings Final Sign-off Template.xlsx,CW2346273/Doc3672613420.xlsx
Doc3664225871,Master Services Agreement_NetApp and CR Seymour Inc_Final.docx,CW2344470/WS3606436502/Doc3664225871.docx
Doc3664329474,Business Risk Waiver_20220912.pdf,CW2344470/WS3606436502/Doc3664329474.pdf
Doc3664329477,Procurement summary_CR Seymour Inc.pdf,CW2344470/WS3606436502/Doc3664329477.pdf
Doc3677135238,Signed_Contract Documents.pdf,CW2344470/WS3606436504/WS3606436505/Doc3677135238.pdf
Doc3668428773,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2344470/WS3606436509/Doc3668428773.docx
Doc3606436510,Savings Final Sign-off Template.xlsx,CW2344470/Doc3606436510.xlsx
Doc3672588529,Procurement Summary_Pinnacle Exhibits.pdf,CW2346267/WS3672561913/Doc3672588529.pdf
Doc3672588530,Pinnacle Exhibits_SOW_VMware Explore EU 2022-091222_Final.docx,CW2346267/WS3672561913/Doc3672588530.docx
Doc3684479974,Signed_Contract Documents.pdf,CW2346267/WS3672561915/Doc3684479974.pdf
Doc3680014170,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2346267/WS3672561920/Doc3680014170.docx
Doc3672561921,Savings Final Sign-off Template.xlsx,CW2346267/Doc3672561921.xlsx
Doc3715752974,CW2347623_Contract Summary Form.pdf,CW2347623/WS3714157618/Doc3715752974.pdf
Doc3715752975,NetApp_AWS_Q-319495 2022-10-19.pdf,CW2347623/WS3714157618/Doc3715752975.pdf
Doc3718835483,Action Required Purchase Requisition 908524 (Cost Center 6617) for MITTHA Manjunath (93808.80 USD) requires approval.msg,CW2347623/WS3714157625/Doc3718835483.msg
Doc3714157626,Savings Final Sign-off Template.xlsx,CW2347623/Doc3714157626.xlsx
Doc3719540396,Signed_Contract Documents.pdf,CW2347623/Doc3719540396.pdf
Doc3704642166,Crowdstrike_Renewal_10.14.2022_ST_IS0157696.pdf,CW2347384/WS3704642140/Doc3704642166.pdf
Doc3724609535,crowdstrike summary - IS0157696.pdf,CW2347384/WS3704642140/Doc3724609535.pdf
Doc3724609538,Signed_Contract Documents.pdf,CW2347384/WS3704642142/WS3704642143/Doc3724609538.pdf
Doc3709599461,907308 oracle finance approvals.pdf,CW2347384/WS3704642147/Doc3709599461.pdf
Doc3704642148,Crowdstrike Savings form - signed.pdf,CW2347384/Doc3704642148.pdf
Doc3705480902,Procurement Summary - IS0155950.pdf,CW2347409/WS3705260165/Doc3705480902.pdf
Doc3705480904,NetApp Updated 2022 Quote.pdf,CW2347409/WS3705260165/Doc3705480904.pdf
Doc3705480873,Savings Final Sign-off Template.xlsx,CW2347409/Doc3705480873.xlsx
Doc3645753331,Resident Desktop Support Engineer SOW 1st Aug22 - 30th Apr 23.docx,CW2345578/WS3645753306/Doc3645753331.docx
Doc3645753333,Procurement Summary.pdf,CW2345578/WS3645753306/Doc3645753333.pdf
Doc3658173818,Resident Desktop Support - signed.pdf,CW2345578/WS3645753308/WS3645753309/Doc3658173818.pdf
Doc3658458777,Signed_Contract Documents.pdf,CW2345578/WS3645753308/WS3645753309/Doc3658458777.pdf
Doc3656228009,Action Required_ Purchase Requisition 902087 (Cost Center 9374) for KUMAR_ Praveen (997_344_00 INR) requires approval.msg,CW2345578/WS3645753313/Doc3656228009.msg
Doc3645753314,Savings Final Sign-off Template.xlsx,CW2345578/Doc3645753314.xlsx
Doc3726897406,Government Executive SOW_NetApp for Industry Insights Brief Q3 Budget (1).docx,CW2348060/WS3726897381/Doc3726897406.docx
Doc3726897407,Procurement Summary- Government Executive Media Group.pdf,CW2348060/WS3726897381/Doc3726897407.pdf
Doc3746346631,Team Lead Approval for Approved Contract PRIOR TO  Contract Signature.docx,CW2348060/WS3726897388/Doc3746346631.docx
Doc3726897389,Savings Final Sign-off Template.xlsx,CW2348060/Doc3726897389.xlsx
Doc3664239714,Procurement Summary - IS0146485.pdf,CW2346059/WS3664239689/Doc3664239714.pdf
Doc3664239715,NetAppOF092822.doc,CW2346059/WS3664239689/Doc3664239715.doc
Doc3715918231,Signed_Contract Documents.pdf,CW2346059/WS3664239691/Doc3715918231.pdf
Doc3693355398,Action Required Purchase Requisition 905614 (Cost Center 1036) for APPELL Andrea (30156.00 USD) requires approval.msg,CW2346059/WS3664239696/Doc3693355398.msg
Doc3664239697,Savings Final Sign-off Template.xlsx,CW2346059/Doc3664239697.xlsx
Doc3712360777,NetApp Quote.pdf,CW2347569/WS3712261952/Doc3712360777.pdf
Doc3712360778,Project Summary-CW2347569.pdf,CW2347569/WS3712261952/Doc3712360778.pdf
Doc3723649099,Signed_Contract Documents.pdf,CW2347569/WS3712261954/WS3712261955/Doc3723649099.pdf
Doc3722339247,PR Details.pdf,CW2347569/WS3712261959/Doc3722339247.pdf
Doc3712261960,Savings Final Sign-off Template.xlsx,CW2347569/Doc3712261960.xlsx
Doc3667511836,Project Summary_IS0155015.pdf,CW2346139/WS3667511811/Doc3667511836.pdf
Doc3667511837,CDP_Phoenix47_SOW_SO440017972_RES.docx,CW2346139/WS3667511811/Doc3667511837.docx
Doc3667511838,RES Consultant.pdf,CW2346139/WS3667511811/Doc3667511838.pdf
Doc3681887710,Signed_Contract Documents.pdf,CW2346139/WS3667511813/WS3667511814/Doc3681887710.pdf
Doc3679465905,Action Required_ Purchase Requisition 903648 (Cost Center 1182) for BAINS_ Jaspreet (73_800_00 GBP) requires approval.msg,CW2346139/WS3667511818/Doc3679465905.msg
Doc3667511819,Savings Final Sign-off Template.xlsx,CW2346139/Doc3667511819.xlsx
Doc3552282515,Contract Summary.pdf,CW2343041/WS3552282490/Doc3552282515.pdf
Doc3552282516,Amendment 02 to CDP SOW with NLS - Sky Lei.docx,CW2343041/WS3552282490/Doc3552282516.docx
Doc3715624723,RE_ IS0156866  (NLS LTD Hong Kong - Renewals - IS0147661 and IS0147662 .msg,CW2343041/WS3552282490/Doc3715624723.msg
Doc3708871630,Signed_Contract Documents.pdf,CW2343041/WS3552282492/WS3552282493/Doc3708871630.pdf
Doc3707501923,IS0157519 - PO- 889896.msg,CW2343041/WS3552282497/Doc3707501923.msg
Doc3552282498,Savings Final Sign-off Template.xlsx,CW2343041/Doc3552282498.xlsx
Doc3728477136,CW2341471 - Ruder Finn MSA - signed.pdf,CW2348100/WS3728477105/Doc3728477136.pdf
Doc3728477138,NetApp - Ruder MSA Final 6-1-22.docx,CW2348100/WS3728477105/Doc3728477138.docx
Doc3728477139,Ruder Finn MSA and SOW Procurement Summary.pdf,CW2348100/WS3728477105/Doc3728477139.pdf
Doc3728477140,Ruder Finn SOW FINAL 06012022.docx,CW2348100/WS3728477105/Doc3728477140.docx
Doc3728477141,Ruder Finn MSA - signed.pdf,CW2348100/WS3728477107/WS3728477108/Doc3728477141.pdf
Doc3728477148,SOW 1.pdf,CW2348100/WS3728477107/WS3728477108/Doc3728477148.pdf
Doc3728477142,RF - Amendment 1 to NetApp MSA - signed.pdf,CW2348100/WS3728477107/WS3728477109/Doc3728477142.pdf
Doc3728477150,Signed_Contract Documents.pdf,CW2348100/WS3728477107/Doc3728477150.pdf
Doc3728477113,Savings Final Sign-off Template.xlsx,CW2348100/Doc3728477113.xlsx
Doc3656441106,Prüfungsvertrag_2022_neues Honorar_Engagement Letter 2022.pdf,CW2345829/WS3656441079/Doc3656441106.pdf
Doc3668578940,Legal Review for BRW.msg,CW2345829/WS3656441079/Doc3668578940.msg
Doc3656441105,Contract Summary.pdf,CW2345829/WS3656441079/Doc3656441105.pdf
Doc3705494390,Signed_Contract Documents.pdf,CW2345829/WS3656441081/WS3656441082/Doc3705494390.pdf
Doc3698333655,Action Required_ Purchase Requisition 904898 (Cost Center 8480) for VUPPALA_ Sunil (32_900_00 EUR) requires approval.msg,CW2345829/WS3656441086/Doc3698333655.msg
Doc3656441087,Savings Final Sign-off Template.xlsx,CW2345829/Doc3656441087.xlsx
Doc3678161669,Instaclustr_LinkedIn_Assignment Letter.msg,CW2346461/WS3678161658/WS3678161659/Doc3678161669.msg
Doc3678161670,Instaclustr_LinkedIn_Assignment Letter_07202022.pdf,CW2346461/WS3678161658/WS3678161659/Doc3678161670.pdf
Doc3678161671,Order Form for Instaclustr-2021-Renewal--RTD 1232021-Add-On-842021.pdf,CW2346461/WS3678161658/WS3678161659/Doc3678161671.pdf
Doc3678161672,Order Form for Instaclustr-2021-Renewal--RTD 1232021-Add-On-10262021.pdf,CW2346461/WS3678161658/WS3678161659/Doc3678161672.pdf
Doc3678702573,RE_ Instaclustr_LinkedIn_Assignment Letter.msg,CW2346461/WS3678161658/WS3678161659/Doc3678702573.msg
Doc3678161664,Savings Final Sign-off Template.xlsx,CW2346461/Doc3678161664.xlsx
Doc3674453032,Suse Rancher Quote_9.30.2022_ST_IS0.pdf,CW2346313/WS3674438532/Doc3674453032.pdf
Doc3713814696,Suse Rancher summary_IS0156171.pdf,CW2346313/WS3674438532/Doc3713814696.pdf
Doc3713814706,Signed_Contract Documents.pdf,CW2346313/WS3674438534/WS3674438535/Doc3713814706.pdf
Doc3677948808,suse-rancher oracle approvals - IT.pdf,CW2346313/WS3674438539/Doc3677948808.pdf
Doc3674438540,Savings Final Sign-off Template.xlsx,CW2346313/Doc3674438540.xlsx
Doc3100104600,SOW_ArchMEP_Waltham 080421.pdf,CW2329924/WS3100104599/Doc3100104600.pdf
Doc3111465982,Team Lead Approval for Approved Contract PRIOR TO Contract Signature.docx,CW2329924/WS3100104599/Doc3111465982.docx
Doc3100104645,Amendment 2 to SOW updated.docx,CW2329924/WS3100104599/Doc3100104645.docx
Doc3100104602,Shortcut to Contract Templates,CW2329924/WS3100104601/Doc3100104602.txt
Doc3100104605,"Shortcut to NetApp Contracts Guidance, Policy and Process Documents",CW2329924/WS3100104604/Doc3100104605.txt
Doc3122689861,Signed_Contract Documents.pdf,CW2329924/WS3100104606/WS3100104607/Doc3122689861.pdf
Doc3690549579,Signed_Amendment 1.pdf,CW2329924/WS3100104606/Doc3690549579.pdf
Doc3100104611,Contracts Expiration Decision Form - GSS,CW2329924/WS3100104610/Doc3100104611.txt
Doc3100104613,Amendment Summary Form,CW2329924/WS3100104612/Doc3100104613.txt
Doc3706053925,Amendment_Template_Placeholder.docx,CW2329924/WS3100104614/Doc3706053925.docx
Doc3707501924,Team Lead Approval for Amednment 2.docx,CW2329924/WS3100104616/Doc3707501924.docx
Doc3655062797,Amendment 1 to SOW updated.docx,CW2329924/WS3655062796/Doc3655062797.docx
Doc3655062821,Ariba Spend Management.pdf,CW2329924/WS3655062796/Doc3655062821.pdf
Doc3656056664,Team Lead Approval for Amednment.docx,CW2329924/WS3655062796/Doc3656056664.docx
Doc3706053955,Ariba Spend Management Amendment 2 Summary.pdf,CW2329924/WS3706053924/Doc3706053955.pdf
Doc3706053962,CW2329924 GLMV_SOW_Waltham Office Refresh SOW Amendment - unsigned.pdf,CW2329924/WS3706053924/Doc3706053962.pdf
Doc3709421899,Signed_Amendment 2.pdf,CW2329924/WS3706053924/Doc3709421899.pdf
Doc3627819998,SOW Amendment 9 for KPMG - TE monthly monitoring (002).docx,CW2345154/WS3627200872/Doc3627819998.docx
Doc3627819999,Ariba Spend Management.pdf,CW2345154/WS3627200872/Doc3627819999.pdf
Doc3648196474,Signed_Contract Documents.pdf,CW2345154/WS3627819974/WS3627819975/Doc3648196474.pdf
Doc3638885081,Action Required_ Purchase Requisition 900272 (Cost Center 8405) for HIRAN_ Shilpa (2_257_200_00 INR) requires approval.msg,CW2345154/WS3627819979/Doc3638885081.msg
Doc3627819980,Savings Final Sign-off Template.xlsx,CW2345154/Doc3627819980.xlsx
Doc3682400357,Signed_Amendment 1.pdf,CW2343257/WS3559690326/WS3559690328/Doc3682400357.pdf
Doc3662737342,Procurement Summary-CW2343257-1.pdf,CW2343257/WS3559690329/WS3662673164/Doc3662737342.pdf
Doc3662737345,individualContract_Sakaguchi_Oct2022.pdf,CW2343257/WS3559690329/WS3662673164/Doc3662737345.pdf
Doc3681288455,PR-904522.pdf,CW2343257/WS3559690331/Doc3681288455.pdf
Doc3559690332,Savings Final Sign-off Template.xlsx,CW2343257/Doc3559690332.xlsx
Doc3646858534,Contract Summary Form_CW2345626.pdf,CW2345626/WS3646858509/Doc3646858534.pdf
Doc3646858535,SOW 70 NETP-0109-04-37 UST RSA PM.docx,CW2345626/WS3646858509/Doc3646858535.docx
Doc3679220333,Signed_Contract Documents.pdf,CW2345626/WS3646858511/WS3646858512/Doc3679220333.pdf
Doc3666238501,Action Required_ Purchase Requisition 902734 (Cost Center 6617) for MITTHA_ Manjunath (156_640_00 USD) requires approval.msg,CW2345626/WS3646858516/Doc3666238501.msg
Doc3646858517,Savings Final Sign-off Template.xlsx,CW2345626/Doc3646858517.xlsx
Doc3718225385,Codefresh_Renewal_2022.pdf,CW2347753/WS3717939660/Doc3718225385.pdf
Doc3718225386,CW2347753_Contract Summary Form.pdf,CW2347753/WS3717939660/Doc3718225386.pdf
Doc3717939668,Savings Final Sign-off Template.xlsx,CW2347753/Doc3717939668.xlsx
Doc3725043608,NetApp 25XLBK Agency Ticketing Instructions_Alaska Airlines.pdf,CW2346459/WS3678539177/WS3678539179/Doc3725043608.pdf
Doc3725043612,NetApp 25XLBK ATI.pdf,CW2346459/WS3678539177/WS3678539179/Doc3725043612.pdf
Doc3725043613,NetApp 25XLBK BAIB AgencyTIs August 22_ 2022 to September 30_ 2025.pdf,CW2346459/WS3678539177/WS3678539179/Doc3725043613.pdf
Doc3725043614,NetApp 25XLBK BAIB Contracted Fares August 22_ 2022 to September 30_ 2025.pdf,CW2346459/WS3678539177/WS3678539179/Doc3725043614.pdf
Doc3725043616,NetApp 25XLBK Inc_JL NA POS TI (SEP22-SEP25).doc.pdf,CW2346459/WS3678539177/WS3678539179/Doc3725043616.pdf
Doc3725043617,NetApp 25XLBK JAL Financial Terms Sheet_NetApp_ Inc. (SEP22-SEP25).doc.pdf,CW2346459/WS3678539177/WS3678539179/Doc3725043617.pdf
Doc3725043621,NetApp 25XLBK Terms.pdf,CW2346459/WS3678539177/WS3678539179/Doc3725043621.pdf
Doc3725043622,NetApp Inc 25XLBK AA AS CA.docx.pdf,CW2346459/WS3678539177/WS3678539179/Doc3725043622.pdf
Doc3725043623,NetApp Inc 25XLBK AA BA IB CA.docx.pdf,CW2346459/WS3678539177/WS3678539179/Doc3725043623.pdf
Doc3725043624,NetApp Inc 25XLBK AA JL CA.docx.pdf,CW2346459/WS3678539177/WS3678539179/Doc3725043624.pdf
Doc3725043625,NetApp Inc 25XLBK Signature Page.docx.pdf,CW2346459/WS3678539177/WS3678539179/Doc3725043625.pdf
Doc3678539183,Savings Final Sign-off Template.xlsx,CW2346459/Doc3678539183.xlsx
Doc3717680364,CW2347747 - Contract Summary Form.pdf,CW2347747/WS3717680339/Doc3717680364.pdf
Doc3717680366,37127-1-EricArdenNetApp-Contract.pdf,CW2347747/WS3717680339/Doc3717680366.pdf
Doc3717389618,Signed_Contract Documents.pdf,CW2347747/WS3717680341/WS3717680342/Doc3717389618.pdf
Doc3717680347,Savings Final Sign-off Template.xlsx,CW2347747/Doc3717680347.xlsx
Doc3655927941,Online_Workshop_Booking_Conditions_Form_-_Twenty_One_Toys.pdf,CW2345811/WS3655927916/Doc3655927941.pdf
Doc3655927943,"Online Failure Toy Workshop for NetApp - Nov 10, 2022[2].pdf",CW2345811/WS3655927916/Doc3655927943.pdf
Doc3656871531,Procurement Summary-IS0153724.pdf,CW2345811/WS3655927916/Doc3656871531.pdf
Doc3677792687,Signed_Contract Documents.pdf,CW2345811/WS3655927918/WS3655927919/Doc3677792687.pdf
Doc3655927924,Savings Final Sign-off Template.xlsx,CW2345811/Doc3655927924.xlsx
Doc3688811249,Insyde_Amendment 5 to the Master Services Agreement _10012022._ht.pdf,CW2346854/WS3687142300/Doc3688811249.pdf
Doc3693154479,Insyde_Amendment 5 to the Master Services Agreement _10012022._ht_CW2346854_Signed.pdf,CW2346854/WS3687142301/WS3687142303/Doc3693154479.pdf
Doc3705780753,CW2347419_Ariba Spend Management.pdf,CW2347419/WS3705780725/Doc3705780753.pdf
Doc3705780754,Spot.io Website SOW R3 10-12.pdf,CW2347419/WS3705780725/Doc3705780754.pdf
Doc3705780733,Savings Final Sign-off Template.xlsx,CW2347419/Doc3705780733.xlsx
Doc3705860420,CW2347425_Ariba Spend Management.pdf,CW2347425/WS3705860390/Doc3705860420.pdf
Doc3705860421,Leidos_NetApp_TO8_ONTAP_9.7P13_CC_AssuranceCont_Mod1_SOW.docx,CW2347425/WS3705860390/Doc3705860421.docx
Doc3707805138,Signed_Contract Documents.pdf,CW2347425/WS3705860392/WS3705860393/Doc3707805138.pdf
Doc3707805095,Action Required_ Purchase Requisition 907333 (Cost Center 6644) for ROGERS_ Lisa (10_000_00 USD) requires approval.msg,CW2347425/WS3705860397/Doc3707805095.msg
Doc3705860398,Savings Final Sign-off Template.xlsx,CW2347425/Doc3705860398.xlsx
Doc3633980285,Milestone Desktop Support Staff Augmentation SOW_08222022.docx,CW2344886/WS3619455051/Doc3633980285.docx
Doc3633980288,Ariba Summary.pdf,CW2344886/WS3619455051/Doc3633980288.pdf
Doc3664402600,Signed_Contract Documents.pdf,CW2344886/WS3619455053/WS3619455054/Doc3664402600.pdf
Doc3657760882,PR Approved.docx,CW2344886/WS3619455058/Doc3657760882.docx
Doc3619455059,Savings Final Sign-off Template.xlsx,CW2344886/Doc3619455059.xlsx
Doc3688919496,Procurement Summary - IS0156162.pdf,CW2346920/WS3688677415/Doc3688919496.pdf
Doc3688919498,HCL_SOW_702_Unified CPQ_ERDM.docx,CW2346920/WS3688677415/Doc3688919498.docx
Doc3696123797,CW2346920 - HCL_SOW_702_Unified CPQ_ERDM.docx - signed.pdf,CW2346920/WS3688677417/Doc3696123797.pdf
